time,value
13:35:35,92
13:35:40,87
13:35:50,86
13:35:55,86
13:36:00,85
13:36:10,83
13:36:25,82
13:36:30,83
13:36:35,82
13:36:40,83
13:36:45,84
13:36:55,84
13:37:00,84
13:37:15,85
13:37:20,85
13:37:25,84
13:37:35,86
13:37:45,86
13:37:50,84
13:37:55,83
13:38:00,82
13:38:05,83
13:38:15,83
13:38:20,84
13:38:25,85
13:38:40,85
13:38:45,86
13:38:50,87
13:39:00,86
13:39:05,87
13:39:11,87
13:39:16,90
13:39:21,92
13:39:26,90
13:39:36,87
13:39:41,88
13:39:46,86
13:39:56,85
13:40:11,87
13:40:16,90
13:40:21,91
13:40:26,90
13:40:31,92
13:40:36,91
13:40:41,90
13:40:56,89
13:41:01,91
13:41:06,94
13:41:11,95
13:41:16,96
13:41:26,95
13:41:41,95
13:41:56,96
13:42:01,95
13:42:11,94
13:42:26,95
13:42:41,94
13:42:46,94
13:42:51,92
13:42:56,94
13:43:01,91
13:43:06,92
13:43:11,93
13:43:16,95
13:43:21,93
13:43:26,95
13:43:31,93
13:43:41,92
13:43:51,91
13:43:56,94
13:44:01,93
13:44:09,38
13:44:19,75
13:44:24,93
13:44:29,94
13:44:44,93
13:44:49,91
13:44:54,89
13:44:59,91
13:45:04,87
13:45:09,85
13:45:14,84
13:45:19,83
13:45:34,84
13:45:39,82
13:45:44,84
13:45:49,82
13:45:54,84
13:45:59,81
13:46:04,84
13:46:09,83
13:46:19,85
13:46:24,84
13:46:29,85
13:46:34,86
13:46:39,85
13:46:44,83
13:46:54,82
13:46:59,84
13:47:04,86
13:47:09,87
13:47:14,90
13:47:19,91
13:47:24,92
13:47:29,94
13:47:39,96
13:47:44,95
13:47:54,94
13:47:59,94
13:48:04,95
13:48:09,93
13:48:14,90
13:48:19,91
13:48:24,89
13:48:29,91
13:48:34,89
13:48:49,90
13:48:54,93
13:48:59,90
13:49:04,92
13:49:09,91
13:49:14,95
13:49:19,91
13:49:24,94
13:49:29,92
13:49:39,93
13:49:50,75
13:50:00,37
13:50:05,90
13:50:10,92
13:50:15,90
13:50:20,87
13:50:25,91
13:50:30,90
13:50:35,91
13:50:40,90
13:50:45,89
13:50:55,90
13:51:05,89
13:51:15,88
13:51:20,89
13:51:30,86
13:51:35,89
13:51:40,87
13:51:45,89
13:51:50,90
13:51:55,89
13:52:00,91
13:52:05,89
13:52:10,92
13:52:25,92
13:52:35,91
13:52:40,89
13:52:45,88
13:52:50,87
13:53:00,88
13:53:05,87
13:53:11,88
13:53:16,89
13:53:26,90
13:53:31,90
13:53:36,90
13:53:46,91
13:53:51,92
13:54:01,93
13:54:06,94
13:54:21,95
13:54:26,94
13:54:41,94
13:54:51,93
13:54:56,91
13:55:01,93
13:55:11,96
13:55:16,94
13:55:31,94
13:55:36,93
13:55:51,95
13:55:56,91
13:56:01,93
13:56:11,94
13:56:16,95
13:56:31,96
13:56:41,97
13:56:51,98
13:56:56,97
13:57:01,101
13:57:06,100
13:57:16,104
13:57:21,105
13:57:26,107
13:57:36,104
13:57:41,101
13:57:46,100
13:57:51,98
13:57:56,96
13:58:01,99
13:58:06,98
13:58:11,103
13:58:21,102
13:58:26,101
13:58:31,102
13:58:36,100
13:58:41,102
13:58:46,101
13:58:51,100
13:59:01,105
13:59:06,104
13:59:11,109
13:59:26,107
13:59:36,106
13:59:41,105
13:59:46,106
13:59:56,102
14:00:01,103
14:00:06,102
14:00:11,96
14:00:16,99
14:00:21,96
14:00:26,99
14:00:41,99
14:00:46,97
14:00:51,96
14:00:56,94
14:01:01,92
14:01:06,91
14:01:11,89
14:01:16,88
14:01:31,89
14:01:41,90
14:01:46,88
14:01:51,86
14:01:56,85
14:02:01,86
14:02:06,87
14:02:11,91
14:02:21,92
14:02:26,93
14:02:31,94
14:02:36,94
14:02:46,93
14:02:51,94
14:02:56,91
14:03:06,89
14:03:11,87
14:03:16,89
14:03:21,87
14:03:26,86
14:03:31,88
14:03:36,87
14:03:41,90
14:03:51,89
14:03:56,88
14:04:01,84
14:04:06,87
14:04:11,83
14:04:16,87
14:04:21,88
14:04:31,85
14:04:36,84
14:04:41,85
14:04:46,84
14:04:51,85
14:04:56,83
14:05:01,82
14:05:06,80
14:05:11,83
14:05:16,81
14:05:21,83
14:05:26,81
14:05:31,80
14:05:36,79
14:05:46,78
14:05:51,79
14:06:01,78
14:06:16,81
14:06:21,80
14:06:26,81
14:06:31,82
14:06:36,80
14:06:41,81
14:06:46,91
14:06:51,92
14:06:56,98
14:07:01,97
14:07:06,98
14:07:11,100
14:07:16,100
14:07:21,99
14:07:26,100
14:07:31,98
14:07:41,95
14:07:46,97
14:07:51,99
14:07:56,98
14:08:01,99
14:08:06,101
14:08:11,103
14:08:16,102
14:08:21,101
14:08:31,104
14:08:36,96
14:08:41,97
14:08:46,99
14:08:51,103
14:09:01,105
14:09:06,106
14:09:21,106
14:09:26,107
14:09:31,107
14:09:36,105
14:09:46,106
14:09:51,105
14:10:01,106
14:10:06,104
14:10:11,105
14:10:16,104
14:10:31,105
14:10:36,107
14:10:41,106
14:10:46,108
14:10:51,107
14:10:56,108
14:11:11,108
14:11:16,109
14:11:21,111
14:11:26,109
14:11:41,107
14:11:46,106
14:11:51,106
14:11:56,107
14:12:01,106
14:12:06,107
14:12:11,107
14:12:21,106
14:12:31,105
14:12:41,106
14:12:51,105
14:13:01,106
14:13:06,105
14:13:16,106
14:13:21,107
14:13:26,105
14:13:31,107
14:13:36,106
14:13:41,107
14:13:46,105
14:13:51,106
14:13:56,107
14:14:01,106
14:14:06,107
14:14:11,107
14:14:21,108
14:14:26,107
14:14:31,105
14:14:36,106
14:14:41,107
14:14:46,106
14:14:51,106
14:14:56,107
14:15:01,108
14:15:06,105
14:15:11,107
14:15:16,109
14:15:21,108
14:15:26,106
14:15:31,107
14:15:36,108
14:15:41,110
14:15:56,111
14:16:01,109
14:16:06,110
14:16:16,111
14:16:21,110
14:16:36,110
14:16:41,111
14:16:46,112
14:17:01,109
14:17:06,107
14:17:11,109
14:17:16,111
14:17:21,110
14:17:26,111
14:17:31,110
14:17:36,111
14:17:41,112
14:17:46,111
14:17:51,113
14:17:56,117
14:18:01,119
14:18:06,120
14:18:16,119
14:18:21,117
14:18:31,116
14:18:36,114
14:18:41,110
14:18:46,107
14:18:51,108
14:18:56,104
14:19:06,103
14:19:11,104
14:19:21,105
14:19:31,106
14:19:36,105
14:19:46,104
14:19:51,103
14:19:56,105
14:20:01,104
14:20:11,105
14:20:16,106
14:20:21,107
14:20:26,109
14:20:31,106
14:20:36,105
14:20:41,102
14:20:46,100
14:20:51,99
14:20:56,102
14:21:01,105
14:21:06,106
14:21:11,104
14:21:16,107
14:21:21,106
14:21:26,107
14:21:36,108
14:21:46,106
14:21:51,109
14:21:56,110
14:22:06,108
14:22:11,107
14:22:16,105
14:22:21,104
14:22:26,102
14:22:36,101
14:22:41,100
14:22:46,101
14:22:51,102
14:22:56,101
14:23:11,100
14:23:16,101
14:23:31,101
14:23:36,102
14:23:41,101
14:23:46,99
14:23:56,98
14:24:06,100
14:24:11,100
14:24:16,100
14:24:26,100
14:24:41,100
14:24:46,100
14:24:51,100
14:24:56,101
14:25:01,102
14:25:06,103
14:25:11,102
14:25:16,102
14:25:21,102
14:25:31,103
14:25:46,102
14:25:51,104
14:25:56,105
14:26:01,104
14:26:11,103
14:26:16,100
14:26:21,99
14:26:26,99
14:26:31,98
14:26:36,97
14:26:41,98
14:26:46,100
14:26:51,102
14:26:56,103
14:27:01,102
14:27:06,102
14:27:11,103
14:27:16,104
14:27:26,103
14:27:36,102
14:27:41,103
14:27:51,103
14:27:57,103
14:28:02,101
14:28:07,102
14:28:17,102
14:28:27,103
14:28:32,103
14:28:37,102
14:28:42,103
14:28:47,102
14:28:52,101
14:29:07,101
14:29:17,102
14:29:22,103
14:29:32,105
14:29:42,106
14:29:47,106
14:29:52,104
14:30:02,104
14:30:07,105
14:30:12,106
14:30:27,106
14:30:32,104
14:30:37,103
14:30:42,104
14:30:52,103
14:30:57,102
14:31:07,101
14:31:12,100
14:31:22,99
14:31:27,100
14:31:32,101
14:31:42,100
14:31:47,99
14:32:02,99
14:32:12,100
14:32:17,101
14:32:22,102
14:32:27,103
14:32:32,102
14:32:37,101
14:32:42,102
14:32:47,103
14:32:52,101
14:32:57,99
14:33:02,98
14:33:07,99
14:33:12,99
14:33:27,100
14:33:32,100
14:33:42,102
14:33:47,103
14:33:52,104
14:33:57,103
14:34:02,100
14:34:07,100
14:34:12,100
14:34:27,100
14:34:37,99
14:34:52,99
14:34:57,101
14:35:07,100
14:35:12,102
14:35:22,103
14:35:27,105
14:35:32,104
14:35:37,103
14:35:42,102
14:35:47,101
14:35:52,99
14:36:02,98
14:36:07,99
14:36:12,100
14:36:22,98
14:36:32,97
14:36:37,96
14:36:42,97
14:36:52,97
14:37:07,96
14:37:12,96
14:37:17,93
14:37:32,94
14:37:37,93
14:37:42,94
14:37:47,92
14:37:52,93
14:37:57,92
14:38:12,91
14:38:17,92
14:38:32,92
14:38:42,92
14:38:57,93
14:39:02,95
14:39:07,96
14:39:12,95
14:39:17,92
14:39:27,91
14:39:37,90
14:39:42,91
14:39:47,89
14:39:52,90
14:39:57,92
14:40:02,93
14:40:07,97
14:40:12,96
14:40:17,97
14:40:32,97
14:40:37,96
14:40:42,91
14:40:47,93
14:40:57,94
14:41:07,97
14:41:12,98
14:41:17,97
14:41:22,96
14:41:37,96
14:41:52,96
14:42:02,97
14:42:12,98
14:42:17,98
14:42:27,99
14:42:32,99
14:42:37,98
14:42:42,96
14:42:47,96
14:42:57,96
14:43:07,97
14:43:12,97
14:43:17,98
14:43:22,97
14:43:32,96
14:43:47,96
14:44:02,97
14:44:07,97
14:44:17,98
14:44:22,100
14:44:27,101
14:44:37,102
14:44:42,100
14:44:47,101
14:44:52,103
14:44:57,103
14:45:02,102
14:45:07,100
14:45:12,99
14:45:17,98
14:45:22,96
14:45:27,97
14:45:37,98
14:45:52,97
14:46:02,98
14:46:07,99
14:46:12,98
14:46:22,100
14:46:27,101
14:46:32,100
14:46:37,99
14:46:42,98
14:46:57,98
14:47:12,99
14:47:17,99
14:47:23,98
14:47:33,100
14:47:38,99
14:47:48,97
14:47:53,94
14:47:58,95
14:48:03,94
14:48:08,94
14:48:13,93
14:48:18,92
14:48:23,94
14:48:28,95
14:48:33,96
14:48:38,95
14:48:43,96
14:48:53,96
14:48:58,97
14:49:13,96
14:49:18,97
14:49:23,97
14:49:28,98
14:49:38,97
14:49:48,96
14:50:03,96
14:50:08,95
14:50:18,96
14:50:33,95
14:50:38,94
14:50:43,93
14:50:48,92
14:50:53,92
14:50:58,93
14:51:03,94
14:51:08,98
14:51:13,97
14:51:18,98
14:51:33,97
14:51:48,97
14:51:53,97
14:51:58,98
14:52:03,101
14:52:13,98
14:52:18,97
14:52:23,96
14:52:28,98
14:52:33,99
14:52:48,100
14:53:03,99
14:53:08,98
14:53:23,98
14:53:28,99
14:53:38,100
14:53:43,101
14:53:48,101
14:53:53,99
14:53:58,100
14:54:03,102
14:54:08,104
14:54:13,105
14:54:18,105
14:54:23,104
14:54:33,104
14:54:38,103
14:54:43,100
14:54:48,100
14:54:53,99
14:54:58,97
14:55:13,98
14:55:23,97
14:55:38,98
14:55:43,99
14:55:48,101
14:56:03,101
14:56:08,102
14:56:18,103
14:56:23,104
14:56:38,103
14:56:43,102
14:56:48,101
14:56:53,100
14:56:58,98
14:57:03,99
14:57:08,98
14:57:23,98
14:57:33,98
14:57:38,98
14:57:48,99
14:57:58,98
14:58:03,99
14:58:13,98
14:58:23,99
14:58:33,101
14:58:48,101
14:58:53,102
14:58:58,101
14:59:03,101
14:59:08,100
14:59:13,98
14:59:18,97
14:59:23,97
14:59:28,98
14:59:38,99
14:59:48,98
14:59:58,97
15:00:13,98
15:00:28,98
15:00:43,97
15:00:58,97
15:01:03,98
15:01:08,98
15:01:23,99
15:01:28,100
15:01:33,99
15:01:38,100
15:01:43,101
15:01:58,102
15:02:03,101
15:02:13,102
15:02:28,102
15:02:33,101
15:02:38,102
15:02:43,103
15:02:53,103
15:02:58,104
15:03:03,103
15:03:08,102
15:03:18,103
15:03:28,101
15:03:33,99
15:03:38,98
15:03:43,96
15:03:53,95
15:04:03,97
15:04:13,100
15:04:23,101
15:04:28,100
15:04:33,99
15:04:38,99
15:04:48,98
15:04:53,97
15:04:58,97
15:05:13,97
15:05:18,98
15:05:23,98
15:05:28,96
15:05:43,96
15:05:48,97
15:05:53,98
15:05:58,98
15:06:08,99
15:06:13,98
15:06:18,98
15:06:23,97
15:06:33,97
15:06:43,97
15:06:48,97
15:06:58,96
15:07:03,95
15:07:08,93
15:07:18,96
15:07:28,98
15:07:33,99
15:07:38,100
15:07:43,97
15:07:48,95
15:07:58,99
15:08:03,103
15:08:08,101
15:08:13,100
15:08:18,99
15:08:23,98
15:08:33,97
15:08:38,97
15:08:43,96
15:08:48,94
15:08:53,95
15:09:03,96
15:09:08,97
15:09:13,98
15:09:28,98
15:09:33,99
15:09:38,98
15:09:48,98
15:09:53,98
15:09:58,96
15:10:03,96
15:10:08,97
15:10:13,99
15:10:18,99
15:10:23,97
15:10:28,95
15:10:33,96
15:10:38,96
15:10:48,97
15:11:03,96
15:11:18,96
15:11:23,96
15:11:38,99
15:11:43,101
15:11:48,99
15:11:53,99
15:12:08,97
15:12:13,96
15:12:23,94
15:12:28,95
15:12:33,94
15:12:43,95
15:12:48,94
15:13:03,95
15:13:08,96
15:13:13,98
15:13:18,97
15:13:28,98
15:13:33,97
15:13:43,96
15:13:48,94
15:13:53,94
15:13:58,93
15:14:03,92
15:14:08,91
15:14:13,92
15:14:23,93
15:14:28,94
15:14:33,95
15:14:38,97
15:14:43,96
15:14:48,97
15:14:53,97
15:14:58,98
15:15:03,97
15:15:08,97
15:15:18,95
15:15:23,95
15:15:38,96
15:15:43,96
15:15:58,96
15:16:13,96
15:16:28,96
15:16:33,95
15:16:38,96
15:16:43,97
15:16:48,95
15:16:53,96
15:16:58,95
15:17:08,95
15:17:13,96
15:17:18,95
15:17:23,96
15:17:33,97
15:17:43,97
15:17:48,98
15:18:03,97
15:18:08,99
15:18:13,98
15:18:23,98
15:18:28,97
15:18:43,97
15:18:48,98
15:18:53,97
15:19:03,99
15:19:08,100
15:19:13,97
15:19:18,96
15:19:33,96
15:19:43,96
15:19:58,96
15:20:13,96
15:20:23,96
15:20:38,98
15:20:53,97
15:20:58,97
15:21:13,98
15:21:18,97
15:21:28,96
15:21:38,96
15:21:53,96
15:22:08,96
15:22:23,97
15:22:38,96
15:22:53,96
15:22:58,97
15:23:13,97
15:23:18,96
15:23:33,97
15:23:38,96
15:23:48,94
15:23:53,94
15:23:58,93
15:24:03,95
15:24:08,96
15:24:18,94
15:24:23,93
15:24:28,92
15:24:33,94
15:24:43,95
15:24:48,96
15:24:58,97
15:25:03,97
15:25:08,98
15:25:13,96
15:25:18,97
15:25:23,98
15:25:38,100
15:25:48,101
15:25:53,98
15:25:58,97
15:26:03,95
15:26:08,93
15:26:13,92
15:26:23,92
15:26:28,93
15:26:33,94
15:26:38,95
15:26:53,95
15:27:08,96
15:27:18,97
15:27:28,98
15:27:33,97
15:27:38,97
15:27:43,98
15:27:48,96
15:27:53,97
15:27:58,96
15:28:03,98
15:28:08,102
15:28:13,98
15:28:18,97
15:28:33,98
15:28:38,97
15:28:43,97
15:28:53,96
15:29:03,98
15:29:18,98
15:29:33,100
15:29:43,99
15:29:53,100
15:29:58,99
15:30:08,98
15:30:18,97
15:30:28,96
15:30:33,96
15:30:43,95
15:30:48,94
15:30:53,93
15:31:03,93
15:31:08,92
15:31:13,93
15:31:18,95
15:31:23,94
15:31:28,95
15:31:38,96
15:31:43,95
15:31:48,94
15:31:53,95
15:31:58,96
15:32:03,95
15:32:08,94
15:32:13,95
15:32:18,94
15:32:23,93
15:32:38,93
15:32:53,94
15:33:03,96
15:33:18,96
15:33:23,93
15:33:38,93
15:33:53,92
15:33:58,93
15:34:03,92
15:34:08,91
15:34:18,92
15:34:23,92
15:34:28,91
15:34:38,92
15:34:44,93
15:34:49,94
15:34:54,95
15:34:59,94
15:35:04,95
15:35:14,96
15:35:19,94
15:35:24,93
15:35:29,96
15:35:34,97
15:35:44,96
15:35:49,97
15:35:54,98
15:35:59,97
15:36:04,96
15:36:09,97
15:36:14,96
15:36:24,100
15:36:29,98
15:36:34,96
15:36:39,96
15:36:44,96
15:36:49,97
15:36:54,96
15:37:04,95
15:37:09,94
15:37:14,95
15:37:19,96
15:37:24,98
15:37:39,97
15:37:44,96
15:37:49,95
15:37:59,94
15:38:04,96
15:38:09,95
15:38:24,96
15:38:39,95
15:38:44,96
15:38:54,95
15:39:04,91
15:39:14,92
15:39:19,94
15:39:29,96
15:39:34,97
15:39:49,97
15:39:54,98
15:40:04,98
15:40:09,99
15:40:14,99
15:40:19,98
15:40:24,97
15:40:29,96
15:40:34,97
15:40:39,96
15:40:44,96
15:40:49,94
15:40:54,93
15:41:04,90
15:41:09,89
15:41:14,90
15:41:19,92
15:41:29,96
15:41:34,94
15:41:44,95
15:41:49,94
15:41:54,96
15:41:59,97
15:42:04,94
15:42:09,93
15:42:14,92
15:42:19,92
15:42:24,91
15:42:34,90
15:42:39,91
15:42:44,91
15:42:59,91
15:43:14,92
15:43:24,93
15:43:29,94
15:43:39,93
15:43:54,93
15:43:59,93
15:44:14,93
15:44:29,92
15:44:34,93
15:44:39,96
15:44:44,95
15:44:59,96
15:45:09,96
15:45:24,96
15:45:29,96
15:45:39,97
15:45:54,98
15:46:04,99
15:46:14,97
15:46:19,96
15:46:24,94
15:46:29,95
15:46:34,101
15:46:49,101
15:46:54,99
15:46:59,101
15:47:04,99
15:47:09,97
15:47:14,100
15:47:19,99
15:47:24,100
15:47:29,99
15:47:34,98
15:47:39,99
15:47:44,100
15:47:49,101
15:47:54,103
15:47:59,101
15:48:09,100
15:48:14,101
15:48:19,100
15:48:24,101
15:48:29,100
15:48:34,101
15:48:39,103
15:48:44,101
15:48:49,99
15:48:54,98
15:48:59,96
15:49:04,95
15:49:09,94
15:49:14,94
15:49:19,93
15:49:24,92
15:49:29,93
15:49:34,92
15:49:49,91
15:50:04,93
15:50:09,94
15:50:14,92
15:50:19,94
15:50:24,93
15:50:29,90
15:50:34,92
15:50:39,88
15:50:44,90
15:50:49,86
15:50:54,88
15:51:09,89
15:51:14,90
15:51:19,91
15:51:24,91
15:51:29,94
15:51:39,95
15:51:44,95
15:51:49,94
15:51:54,94
15:51:59,95
15:52:14,95
15:52:24,96
15:52:39,96
15:52:49,95
15:52:54,96
15:53:09,95
15:53:19,96
15:53:24,94
15:53:29,93
15:53:34,95
15:53:39,94
15:53:44,93
15:53:49,95
15:54:04,93
15:54:14,94
15:54:24,94
15:54:29,93
15:54:34,92
15:54:39,91
15:54:44,92
15:54:49,94
15:54:54,95
15:54:59,94
15:55:04,95
15:55:19,97
15:55:24,95
15:55:29,96
15:55:34,95
15:55:49,96
15:55:54,96
15:56:04,97
15:56:09,96
15:56:14,97
15:56:19,96
15:56:24,96
15:56:29,96
15:56:34,97
15:56:44,99
15:56:49,100
15:56:54,99
15:56:59,97
15:57:04,96
15:57:09,95
15:57:14,96
15:57:29,95
15:57:34,94
15:57:39,93
15:57:44,93
15:57:49,94
15:57:54,93
15:57:59,92
15:58:14,92
15:58:19,92
15:58:34,93
15:58:39,93
15:58:44,90
15:58:49,90
15:58:59,88
15:59:04,91
15:59:09,93
15:59:14,91
15:59:19,92
15:59:24,89
15:59:29,90
15:59:34,89
15:59:39,90
15:59:44,90
15:59:49,90
16:00:04,89
16:00:14,89
16:00:19,90
16:00:24,90
16:00:29,91
16:00:34,94
16:00:39,96
16:00:44,95
16:00:49,94
16:00:59,91
16:01:04,90
16:01:09,92
16:01:14,91
16:01:19,90
16:01:24,89
16:01:29,90
16:01:34,90
16:01:39,90
16:01:54,91
16:02:04,95
16:02:14,93
16:02:19,92
16:02:24,95
16:02:29,93
16:02:34,91
16:02:44,89
16:02:49,90
16:02:54,91
16:03:04,90
16:03:09,91
16:03:14,90
16:03:29,91
16:03:34,90
16:03:39,90
16:03:44,90
16:03:49,89
16:03:54,90
16:03:59,91
16:04:04,92
16:04:09,93
16:04:24,92
16:04:29,91
16:04:39,93
16:04:44,92
16:04:59,94
16:05:04,96
16:05:09,94
16:05:19,93
16:05:24,92
16:05:29,90
16:05:39,91
16:05:44,92
16:05:49,93
16:06:04,96
16:06:09,93
16:06:24,94
16:06:34,95
16:06:44,94
16:06:49,94
16:06:54,95
16:06:59,96
16:07:04,97
16:07:19,96
16:07:24,95
16:07:34,94
16:07:44,94
16:07:49,93
16:07:59,93
16:08:04,93
16:08:09,94
16:08:19,95
16:08:29,96
16:08:34,96
16:08:44,95
16:08:49,95
16:08:54,95
16:08:59,94
16:09:04,93
16:09:09,93
16:09:14,95
16:09:29,93
16:09:44,92
16:09:49,92
16:09:59,91
16:10:09,93
16:10:19,93
16:10:24,92
16:10:39,92
16:10:44,91
16:10:54,90
16:10:59,90
16:11:04,91
16:11:09,93
16:11:24,93
16:11:39,89
16:11:44,90
16:11:59,91
16:12:14,92
16:12:29,89
16:12:34,91
16:12:39,89
16:12:44,92
16:12:49,92
16:12:54,94
16:12:59,93
16:13:09,94
16:13:14,95
16:13:19,95
16:13:24,96
16:13:34,95
16:13:39,93
16:13:44,95
16:13:54,96
16:14:09,96
16:14:14,95
16:14:19,97
16:14:24,96
16:14:29,97
16:14:34,97
16:14:39,96
16:14:44,95
16:14:49,96
16:14:59,97
16:15:04,96
16:15:09,98
16:15:14,99
16:15:19,97
16:15:24,98
16:15:29,97
16:15:34,96
16:15:49,96
16:15:59,97
16:16:04,95
16:16:09,92
16:16:14,91
16:16:24,91
16:16:29,93
16:16:34,95
16:16:39,94
16:16:44,93
16:16:49,91
16:16:54,90
16:16:59,88
16:17:09,87
16:17:19,93
16:17:24,97
16:17:29,101
16:17:34,111
16:17:39,108
16:17:44,109
16:17:54,105
16:17:59,94
16:18:04,98
16:18:09,92
16:18:14,91
16:18:19,90
16:18:24,93
16:18:29,95
16:18:34,98
16:18:39,96
16:18:44,97
16:18:49,98
16:18:54,97
16:18:59,94
16:19:04,95
16:19:09,96
16:19:14,98
16:19:19,100
16:19:29,106
16:19:34,107
16:19:39,105
16:19:44,104
16:19:54,107
16:19:59,103
16:20:04,106
16:20:09,99
16:20:14,96
16:20:19,92
16:20:29,91
16:20:39,90
16:20:44,88
16:20:49,87
16:20:54,86
16:21:04,84
16:21:14,83
16:21:19,80
16:21:24,85
16:21:29,86
16:21:34,87
16:21:39,86
16:21:54,87
16:22:04,86
16:22:14,87
16:22:19,89
16:22:24,87
16:22:34,88
16:22:44,89
16:22:49,89
16:23:04,88
16:23:19,88
16:23:24,87
16:23:29,88
16:23:34,87
16:23:44,85
16:23:49,84
16:23:54,81
16:23:59,80
16:24:04,78
16:24:09,79
16:24:19,81
16:24:24,86
16:24:29,88
16:24:34,85
16:24:44,84
16:24:49,85
16:24:54,85
16:24:59,84
16:25:04,82
16:25:09,80
16:25:19,81
16:25:24,81
16:25:29,83
16:25:34,82
16:25:39,89
16:25:44,90
16:25:49,93
16:25:54,92
16:25:59,93
16:26:04,90
16:26:09,86
16:26:14,83
16:26:19,81
16:26:24,80
16:26:29,79
16:26:34,80
16:26:39,82
16:26:44,83
16:26:54,82
16:26:59,81
16:27:09,78
16:27:14,79
16:27:24,78
16:27:29,81
16:27:34,80
16:27:39,81
16:27:44,78
16:27:49,80
16:27:59,82
16:28:14,84
16:28:19,83
16:28:24,83
16:28:29,84
16:28:34,86
16:28:39,92
16:28:44,93
16:28:49,95
16:28:59,96
16:29:04,98
16:29:09,97
16:29:14,95
16:29:19,97
16:29:29,102
16:29:34,104
16:29:39,110
16:29:44,107
16:29:54,105
16:30:09,105
16:30:19,104
16:30:24,100
16:30:29,97
16:30:34,99
16:30:39,102
16:30:49,103
16:30:54,97
16:30:59,98
16:31:04,96
16:31:19,93
16:31:24,92
16:31:29,90
16:31:34,91
16:31:39,88
16:31:44,87
16:31:49,85
16:31:59,88
16:32:04,91
16:32:09,90
16:32:14,92
16:32:19,90
16:32:29,88
16:32:34,89
16:32:39,88
16:32:44,89
16:32:49,88
16:32:59,89
16:33:04,90
16:33:14,89
16:33:19,87
16:33:24,86
16:33:29,85
16:33:34,81
16:33:39,83
16:33:44,84
16:33:49,86
16:34:04,87
16:34:09,86
16:34:19,87
16:34:24,89
16:34:29,88
16:34:34,89
16:34:44,87
16:34:49,89
16:34:54,88
16:34:59,90
16:35:04,89
16:35:09,89
16:35:19,90
16:35:24,91
16:35:34,90
16:35:39,89
16:35:44,91
16:35:49,90
16:35:54,89
16:35:59,88
16:36:09,92
16:36:14,93
16:36:19,93
16:36:24,92
16:36:29,94
16:36:34,96
16:36:39,96
16:36:44,93
16:36:49,91
16:36:54,89
16:36:59,91
16:37:04,90
16:37:09,89
16:37:14,88
16:37:29,89
16:37:34,90
16:37:39,91
16:37:54,93
16:37:59,93
16:38:09,94
16:38:14,93
16:38:19,93
16:38:24,94
16:38:29,93
16:38:34,93
16:38:39,92
16:38:44,92
16:38:49,91
16:38:59,92
16:39:14,92
16:39:19,94
16:39:24,92
16:39:29,91
16:39:34,90
16:39:39,90
16:39:44,92
16:39:59,92
16:40:04,93
16:40:14,92
16:40:19,93
16:40:34,94
16:40:39,95
16:40:49,94
16:40:54,93
16:41:04,92
16:41:14,93
16:41:19,92
16:41:24,90
16:41:29,88
16:41:39,89
16:41:49,90
16:41:54,91
16:42:09,89
16:42:14,89
16:42:24,90
16:42:34,90
16:42:39,92
16:42:44,93
16:42:49,93
16:42:54,94
16:42:59,95
16:43:14,94
16:43:24,93
16:43:29,95
16:43:44,95
16:43:49,93
16:43:54,92
16:43:59,93
16:44:04,90
16:44:19,90
16:44:24,89
16:44:34,90
16:44:44,92
16:44:49,91
16:44:54,91
16:44:59,91
16:45:04,90
16:45:09,91
16:45:14,92
16:45:19,91
16:45:24,90
16:45:29,89
16:45:34,87
16:45:39,88
16:45:44,89
16:45:49,90
16:45:54,90
16:45:59,91
16:46:04,92
16:46:09,94
16:46:14,92
16:46:19,91
16:46:24,89
16:46:29,87
16:46:34,84
16:46:39,82
16:46:44,79
16:46:49,80
16:46:54,80
16:46:59,81
16:47:04,82
16:47:09,82
16:47:14,80
16:47:19,78
16:47:34,79
16:47:39,81
16:47:44,82
16:47:49,83
16:47:54,85
16:47:59,86
16:48:04,87
16:48:09,88
16:48:24,88
16:48:34,87
16:48:39,85
16:48:44,84
16:48:54,85
16:48:59,86
16:49:04,87
16:49:09,89
16:49:14,93
16:49:19,90
16:49:24,91
16:49:29,90
16:49:34,89
16:49:39,88
16:49:44,87
16:49:49,86
16:49:54,85
16:49:59,86
16:50:04,87
16:50:14,86
16:50:19,87
16:50:24,89
16:50:29,90
16:50:34,93
16:50:39,92
16:50:44,93
16:50:59,94
16:51:04,95
16:51:19,96
16:51:24,99
16:51:29,101
16:51:34,97
16:51:39,101
16:51:44,97
16:51:49,95
16:51:54,93
16:51:59,91
16:52:04,90
16:52:14,89
16:52:19,88
16:52:24,89
16:52:29,91
16:52:34,90
16:52:39,90
16:52:44,91
16:52:49,89
16:52:54,90
16:52:59,92
16:53:04,91
16:53:09,92
16:53:14,91
16:53:19,94
16:53:24,95
16:53:29,97
16:53:34,99
16:53:49,99
16:53:54,101
16:53:59,99
16:54:04,100
16:54:14,99
16:54:24,101
16:54:39,102
16:54:44,99
16:54:59,97
16:55:09,96
16:55:14,94
16:55:19,95
16:55:29,96
16:55:39,95
16:55:49,96
16:55:54,94
16:55:59,93
16:56:09,94
16:56:14,95
16:56:24,92
16:56:34,89
16:56:39,90
16:56:44,91
